query,label
SELECT * FROM events WHERE users_id = 'random_user_id' AND events_type_id = 'random_event_type_id';,anti_pattern_select_star
"SELECT DISTINCT T2.apt_number FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.booking_status_code  =  ""Confirmed""",simple_join
"SELECT users.*, pharmacy.*, SUM(DISTINCT event_actions.event_id) FROM event_actions INNER JOIN users ON event_actions.user_id = users.user_id INNER JOIN pharmacy ON event_actions.user_pharmacy_id = pharmacy.pharmacy_id WHERE users.user_id = 12345 AND pharmacy.pharmacy_id = 98765 GROUP BY users.user_id, pharmacy.pharmacy_id;",aggregation
"SELECT * FROM assets WHERE asset_type_id = 'AT006' AND pharmacies_id = 'Pharma3' ORDER BY serial_number ASC, active DESC LIMIT 100;",anti_pattern_select_star
"SELECT count(*) ,  T3.school_code FROM CLASS AS T1 JOIN course AS T2 ON T1.crs_code  =  T2.crs_code JOIN department AS T3 ON T2.dept_code  =  T3.dept_code GROUP BY T3.school_code",aggregation
SELECT * FROM users WHERE date_created >= CURDATE() - INTERVAL 7 DAY;,anti_pattern_select_star
SELECT * FROM events WHERE harmt = REVERSE(harmt) AND event_type = 'Conference';,anti_pattern_select_star
SELECT * FROM facilities WHERE trial_ends_at > '2026-12-01' OR trial_ends_at < '2023-12-31';,anti_pattern_select_star
"SELECT email_address ,  phone_number FROM customers WHERE customer_id NOT IN (SELECT customer_id FROM complaints)",nested_query
"SELECT premises_type ,  count(*) FROM premises GROUP BY premises_type",aggregation
"SELECT * FROM organizations WHERE countries_id IN (10, 15);",anti_pattern_select_star
"SELECT organizations_id, COUNT(*) AS pharmacy_count FROM pharmacies GROUP BY organizations_id;",aggregation
SELECT * FROM users WHERE type = 'admin' AND date_created > '2023-01-01';,anti_pattern_select_star
"SELECT full_name, employee_id FROM staff_directory WHERE is_active = 1;",conditional_select
"SELECT avg(Price) ,  avg(Score) ,  Appelation FROM WINE GROUP BY Appelation",aggregation
SELECT * FROM hazards WHERE description ILIKE '%fire%' OR description ILIKE '%explosion%';,anti_pattern_select_star
SELECT StuID FROM Student WHERE Advisor  =  1121,conditional_select
SELECT * FROM assets WHERE pharmacies_id = 'Pharma124' OR pharmacies_id = 'Pharma125';,anti_pattern_select_star
SELECT * FROM hazards LIMIT 1;,anti_pattern_select_star
SELECT * FROM event_staff_roles WHERE is_default = false;,anti_pattern_select_star
"SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998",simple_join
SELECT * FROM events WHERE user_id = 'your_user_id' AND updated_by = 'your_user_id' AND event_id BETWEEN 'id1' AND 'id2' ORDER BY event_id;,anti_pattern_select_star
SELECT * FROM assets WHERE created_at >= NOW() - INTERVAL '30 days' OR updated_at >= NOW() - INTERVAL '30 days';,anti_pattern_select_star
SELECT * FROM formsettings_summarytools WHERE updated_by <> 'Admin';,anti_pattern_select_star
SELECT DISTINCT name FROM races ORDER BY name DESC,simple_select
SELECT title FROM film WHERE LENGTH  >  100 OR rating  =  'PG' EXCEPT SELECT title FROM film WHERE replacement_cost  >  200,conditional_select
SELECT * FROM assets WHERE serial_number = 'SN123' AND active = TRUE;,anti_pattern_select_star
SELECT * FROM event_actions WHERE events_id IN (SELECT id FROM events WHERE user_id = '789') AND action_date > '2023-03-31';,anti_pattern_select_star
"SELECT organizations.id, hazards.name FROM organizations JOIN hazards ON organizations.name LIKE '%Pharmacy%' AND organizations.id < 200",simple_join
"SELECT id, full_name FROM staff_directory WHERE org_id = 123;",conditional_select
"SELECT * FROM formsettings_summarytools WHERE tools_id NOT IN (500, 600);",anti_pattern_select_star
"SELECT RoomId ,  roomName FROM Rooms ORDER BY basePrice DESC LIMIT 3;",simple_select
SELECT * FROM hazards WHERE pharmacies_id IS NOT NULL;,anti_pattern_select_star
"SELECT pharmacy.*, MAX(event_actions.event_id) FROM event_actions LEFT JOIN pharmacy ON event_actions.user_pharmacy_id = pharmacy.pharmacy_id WHERE event_actions.user_id = 12345 GROUP BY pharmacy.pharmacy_id;",aggregation
SELECT * FROM users WHERE profiles_id = 'P044' OR type = 'Manager';,anti_pattern_select_star
"SELECT College ,  COUNT(*) FROM submission GROUP BY College",aggregation
SELECT prescribers_id FROM events;,simple_select
"SELECT * FROM event_staff_roles WHERE \order\"" <= 5 ORDER BY \""order\"" ASC;""",anti_pattern_select_star
SELECT * FROM organizations WHERE created_at < '2023-01-01' AND trial_ends_at IS NULL;,anti_pattern_select_star
SELECT * FROM event_staff_roles WHERE is_default = false;,anti_pattern_select_star
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT132';,anti_pattern_select_star
SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY overall_rating DESC LIMIT 3,simple_join
SELECT * FROM pharmacies WHERE created_at > '2023-01-01' AND activate_at < '2023-12-13';,anti_pattern_select_star
SELECT t2.color_description FROM products AS t1 JOIN ref_colors AS t2 ON t1.color_code  =  t2.color_code GROUP BY t2.color_description ORDER BY count(*) DESC LIMIT 1,aggregation
SELECT * FROM users WHERE updated_at = CURRENT_TIMESTAMP,anti_pattern_select_star
SELECT events_type_id FROM events;,simple_select
"SELECT T2.name ,  T2.open_year FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  =  2016 GROUP BY T2.branch_id ORDER BY count(*) DESC LIMIT 1",aggregation
SELECT * FROM events WHERE event_type_id = 'your_event_type_id' AND created_by = 'your_user_id' AND city = 'your_city_name' ORDER BY date_created DESC;,anti_pattern_select_star
"SELECT facility_id, COUNT(*) AS count FROM formsettings_summarytools GROUP BY facility_id ORDER BY count ASC;",aggregation
SELECT * FROM users WHERE roles_id = 789 AND active = 1;,anti_pattern_select_star
SELECT t3.characteristic_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id GROUP BY t3.characteristic_name HAVING count(*)  >= 2,aggregation
SELECT * FROM pharmacies WHERE name LIKE 'Pharma%Inc';,anti_pattern_select_star
SELECT * FROM event WHERE id = 4,anti_pattern_select_star
SELECT * FROM users WHERE roles_id = 'Role123' AND official_user_id = 'OU012';,anti_pattern_select_star
SELECT * FROM organizations WHERE city = 'New York';,anti_pattern_select_star
"SELECT T1.name_first , T1.name_last FROM player AS T1 JOIN player_award AS T2 WHERE T2.year  =  1960 INTERSECT SELECT T1.name_first , T1.name_last FROM player AS T1 JOIN player_award AS T2 WHERE T2.year  =  1961",join_heavy
SELECT Product_ID FROM INVOICES GROUP BY Product_ID ORDER BY COUNT(*) DESC LIMIT 1,aggregation
SELECT student_id FROM students WHERE student_id NOT IN (SELECT student_id FROM student_course_attendance),nested_query
"SELECT * FROM customers WHERE account_creation_date BETWEEN '2023-06-10' AND '2023-07-22' AND account_creation_date >= DATE_SUB(CURDATE(), INTERVAL 180 DAY) AND account_balance > 0;",anti_pattern_select_star
SELECT * FROM staff_directory WHERE official_user_id = 'OU054' OR employee_id = 'E7890';,anti_pattern_select_star
SELECT COUNT(*) AS max_hazards_created FROM hazards GROUP BY DATE(created_at) ORDER BY max_hazards_created DESC LIMIT 1;,aggregation
SELECT * FROM organizations WHERE trial_ends_at < CURDATE();,anti_pattern_select_star
"SELECT name ,  open_year FROM manufacturer WHERE num_of_shops  >  10 OR Num_of_Factories  <  10",conditional_select
SELECT * FROM staff_directory WHERE user_id IN (SELECT number FROM primes) AND job_title LIKE '%Expert%';,anti_pattern_select_star
SELECT count(*) FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T2.student_id = 171,aggregation
SELECT * FROM staff_directory JOIN events ON staff_directory.id = events.users_id JOIN hazards ON events.harmt = hazards.name JOIN assets ON hazards.name = assets.serial_number JOIN events ON assets.id = events.assets_id WHERE staff_directory.pharmacies_id = 123;,anti_pattern_select_star
"SELECT * FROM sales WHERE sale_date BETWEEN DATE_SUB(CURDATE(), INTERVAL 1 DAY) AND CURDATE();",anti_pattern_select_star
SELECT avg(transcript_date) FROM Transcripts,aggregation
SELECT * FROM hazards WHERE description LIKE '%fictional_character%' AND description LIKE '%famous_historical_figure%';,anti_pattern_select_star
"SELECT * FROM employees WHERE YEAR(hire_date) = YEAR(CURDATE()) - 1 AND salary > 50000;""",anti_pattern_select_star
"SELECT T1.surname ,  T1.driverid FROM drivers AS T1 JOIN pitstops AS T2 ON T1.driverid  =  T2.driverid GROUP BY T1.driverid HAVING count(*)  =  11 INTERSECT SELECT T1.surname ,  T1.driverid FROM drivers AS T1 JOIN results AS T2 ON T1.driverid  =  T2.driverid GROUP BY T1.driverid HAVING count(*)  >  5",aggregation
SELECT count(*) FROM inst,aggregation
"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",conditional_select
SELECT * FROM assets LIMIT 175,anti_pattern_select_star
SELECT * FROM pharmacies WHERE date_disabled IS NOT NULL;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE date_enabled IS NOT NULL;,anti_pattern_select_star
"SELECT * FROM hazards WHERE created_at >= DATE_SUB(CURDATE(), INTERVAL 7 DAY);",anti_pattern_select_star
SELECT * FROM pharmacies WHERE created_at > '2022-01-01' AND activated_by = 'Admin';,anti_pattern_select_star
SELECT * FROM formsettings_summarytools WHERE facility_id = 'your_facility_id' AND organization_id = 'your_organization_id';,anti_pattern_select_star
SELECT MAX(comment_date) AS latest_comment_date FROM comments;,aggregation
"SELECT sum(settlement_amount) ,  avg(settlement_amount) FROM settlements",aggregation
SELECT * FROM event WHERE event_type_id = 'Near Miss' AND facility_id = 'LL',anti_pattern_select_star
SELECT * FROM events WHERE event_type_id = 'your_event_type_id' AND prescriber_id IS NOT NULL ORDER BY event_id ASC;,anti_pattern_select_star
SELECT * FROM hazards WHERE events_id = 123;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE activated_by = 'your_user_id' AND activated_at BETWEEN 'start_date' AND 'end_date';,anti_pattern_select_star
SELECT * FROM formsettings_summarytools JOIN forms ON formsettings_summarytools.forms_id = forms.id JOIN events ON forms.id = events.assets_id JOIN staff_directory ON events.users_id = staff_directory.id WHERE staff_directory.pharmacies_id = 123 ORDER BY COUNT(forms.id) DESC;,anti_pattern_select_star
SELECT full_name FROM staff_directory WHERE fixed <> TRUE;,conditional_select
"SELECT staff_directory.user_id, users.is_active FROM staff_directory JOIN users ON staff_directory.user_id = users.official_user_id WHERE users.is_active = FALSE",simple_join
SELECT * FROM pharmacies WHERE city = 'London' AND name LIKE '%hospital%' AND is_active = 1 AND created_at >= NOW() - INTERVAL 7 DAY AND city = 'London' AND serial_number = '1234567890';,anti_pattern_select_star
SELECT LName FROM Student WHERE age  =  (SELECT min(age) FROM Student),aggregation
"SELECT pharmacies.name, organizations.name FROM pharmacies INNER JOIN organizations ON pharmacies.organization_id = organizations.id ORDER BY pharmacies.name ASC;",simple_join
SELECT count(*) FROM claims_processing_stages,aggregation
SELECT * FROM events;,anti_pattern_select_star
SELECT name FROM stadium WHERE id NOT IN (SELECT stadium_id FROM event),nested_query
SELECT * FROM staff_directory WHERE user_id = '13579' AND official_user_id IS NOT NULL;,anti_pattern_select_star
SELECT * FROM hazards WHERE created_at = '2023-06-25',anti_pattern_select_star
SELECT count(*) FROM perpetrator,aggregation
SELECT * FROM users WHERE roles_id = 'Role901' AND official_user_id = 'OU020';,anti_pattern_select_star
SELECT * FROM formsettings_summarytools WHERE updated_by = 'Admin';,anti_pattern_select_star
SELECT * FROM users WHERE pharmacies_id = 12345 AND active = 1;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE activate_at IS NOT NULL OR activated_by IS NOT NULL;,anti_pattern_select_star
SELECT full_name FROM staff_directory WHERE updated_at = '2023-01-01';,conditional_select
SELECT * FROM formsettings_summarytools WHERE facility_id = '2468' AND organization_id = '1357';,anti_pattern_select_star
SELECT count(*) FROM savings WHERE balance  >  (SELECT avg(balance) FROM savings),aggregation
SELECT * FROM event_actions WHERE user_id != user_pharmacy_id AND action_date IN (SELECT date FROM weekdays) AND action_time BETWEEN '09:00:00' AND '17:00:00' AND attended_training_session = true AND positive_customer_feedback = true;,anti_pattern_select_star
SELECT t1.first_name FROM staff AS t1 JOIN complaints AS t2 ON t1.staff_id  =  t2.staff_id GROUP BY t2.staff_id ORDER BY count(*) LIMIT 5,aggregation
SELECT * FROM hazards WHERE description LIKE '%environment%' AND created_at > '2023-02-15';,anti_pattern_select_star
"SELECT name, address FROM facilities WHERE organization_id = 'your_organization_id' AND city = 'your_city_name' ORDER BY address;",conditional_select
SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_to  <  (SELECT max(date_assigned_to) FROM Staff_Department_Assignments WHERE job_title_code  =  'Clerical Staff'),aggregation
SELECT * FROM events WHERE event_type_id = 'your_event_type_id' AND is_open = 1 AND created_by = 'your_user_id';,anti_pattern_select_star
"SELECT T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""GELL"" AND T1.lastname  =  ""TAMI""",simple_join
SELECT Denomination FROM school GROUP BY Denomination HAVING COUNT(*)  >  1,aggregation
SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,aggregation
"SELECT name, description FROM assets WHERE pharmacies_id = 'your_pharmacy_id';",conditional_select
"SELECT Nationality ,  COUNT(*) FROM journalist GROUP BY Nationality",aggregation
SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,simple_select
SELECT * FROM assets WHERE asset_type_id = 'AT041' OR asset_type_id = 'AT042';,anti_pattern_select_star
SELECT * FROM assets WHERE asset_type_id = 'AT219' OR asset_type_id = 'AT220';,anti_pattern_select_star
"SELECT * FROM orders WHERE customer_loyalty_level = '<loyalty_level>';""",anti_pattern_select_star
SELECT city FROM airports WHERE country  =  'United States' GROUP BY city HAVING count(*)  >  3,aggregation
"SELECT count(*) FROM customer_orders WHERE order_details  =  ""Second time""",aggregation
"SELECT * FROM event WHERE harm_level_id IN ('Unknown', 'None') AND created_at > '[created_at_date]';",anti_pattern_select_star
"SELECT AVG(event_type_id) AS average_event_type_id FROM event;""",aggregation
SELECT venue FROM MATCH ORDER BY date DESC,simple_select
"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",conditional_select
SELECT T2.Building FROM COURSE AS T1 JOIN FACULTY AS T2 ON T1.Instructor  =  T2.FacID GROUP BY T1.Instructor ORDER BY count(*) DESC LIMIT 1,aggregation
"SELECT T3.Date FROM member_attendance AS T1 JOIN member AS T2 ON T1.Member_ID  =  T2.Member_ID JOIN performance AS T3 ON T1.Performance_ID  =  T3.Performance_ID WHERE T2.Role  =  ""Violin""",join_heavy
"SELECT DISTINCT T1.Fname FROM STUDENT AS T1 JOIN VOTING_RECORD AS T2 ON T1.StuID  =  T2.VICE_PRESIDENT_Vote EXCEPT SELECT DISTINCT Fname FROM STUDENT WHERE city_code  =  ""PIT""",simple_join
"SELECT * FROM assets WHERE asset_type_id IN ('AT001', 'AT002', 'AT003');",anti_pattern_select_star
SELECT * FROM users WHERE roles_id <> 'administrator_role_id';,anti_pattern_select_star
"SELECT updated_at, closed_at FROM event WHERE description = 'Conference';",conditional_select
SELECT * FROM events WHERE harmt <> 0 ORDER BY harmt DESC;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE created_at > '2023-01-01' AND activate_at < '2023-12-02';,anti_pattern_select_star
"SELECT code ,  name ,  min(price) FROM products GROUP BY name",aggregation
"SELECT T3.title FROM albums AS T1 JOIN tracklists AS T2 ON T1.aid  =  T2.albumid JOIN songs AS T3 ON T2.songid  =  T3.songid WHERE T1.title  =  ""A Kiss Before You Go: Live in Hamburg""",join_heavy
SELECT * FROM users WHERE organizations_id = 123;,anti_pattern_select_star
"SELECT T2.course_name FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T1.personal_name  =  ""Julio""",simple_join
SELECT t1.name FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id WHERE t1.sex  =  'F' ORDER BY t1.name,simple_join
"SELECT T2.customer_first_name ,  T2.customer_last_name FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.account_name  =  ""900""",simple_join
"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female""",aggregation
SELECT * FROM pharmacies WHERE city = 'London' AND name LIKE '%hospital%' AND is_active = 1 AND created_at >= NOW() - INTERVAL 7 DAY AND serial_number = '1234567890';,anti_pattern_select_star
SELECT sum(no_of_customers) FROM bank WHERE city  =  'New York City',aggregation
SELECT * FROM staff_directory WHERE is_active = 1;,anti_pattern_select_star
